Time,State,Interpreted
00:25:30,2,Awake
00:26:30,1,Asleep
00:27:30,1,Asleep
00:28:30,1,Asleep
00:29:30,1,Asleep
00:30:30,1,Asleep
00:31:30,1,Asleep
00:32:30,1,Asleep
00:33:30,2,Awake
00:34:30,1,Asleep
00:35:30,1,Asleep
00:36:30,1,Asleep
00:37:30,1,Asleep
00:38:30,1,Asleep
00:39:30,1,Asleep
00:40:30,1,Asleep
00:41:30,1,Asleep
00:42:30,1,Asleep
00:43:30,1,Asleep
00:44:30,1,Asleep
00:45:30,1,Asleep
00:46:30,1,Asleep
00:47:30,1,Asleep
00:48:30,1,Asleep
00:49:30,1,Asleep
00:50:30,1,Asleep
00:51:30,1,Asleep
00:52:30,1,Asleep
00:53:30,1,Asleep
00:54:30,1,Asleep
00:55:30,1,Asleep
00:56:30,1,Asleep
00:57:30,1,Asleep
00:58:30,1,Asleep
00:59:30,1,Asleep
01:00:30,1,Asleep
01:01:30,1,Asleep
01:02:30,1,Asleep
01:03:30,1,Asleep
01:04:30,1,Asleep
01:05:30,1,Asleep
01:06:30,1,Asleep
01:07:30,1,Asleep
01:08:30,1,Asleep
01:09:30,1,Asleep
01:10:30,1,Asleep
01:11:30,1,Asleep
01:12:30,1,Asleep
01:13:30,1,Asleep
01:14:30,1,Asleep
01:15:30,1,Asleep
01:16:30,1,Asleep
01:17:30,1,Asleep
01:18:30,1,Asleep
01:19:30,1,Asleep
01:20:30,1,Asleep
01:21:30,1,Asleep
01:22:30,1,Asleep
01:23:30,1,Asleep
01:24:30,1,Asleep
01:25:30,1,Asleep
01:26:30,1,Asleep
01:27:30,1,Asleep
01:28:30,1,Asleep
01:29:30,1,Asleep
01:30:30,1,Asleep
01:31:30,1,Asleep
01:32:30,1,Asleep
01:33:30,1,Asleep
01:34:30,1,Asleep
01:35:30,1,Asleep
01:36:30,1,Asleep
01:37:30,1,Asleep
01:38:30,1,Asleep
01:39:30,1,Asleep
01:40:30,1,Asleep
01:41:30,1,Asleep
01:42:30,1,Asleep
01:43:30,1,Asleep
01:44:30,1,Asleep
01:45:30,1,Asleep
01:46:30,1,Asleep
01:47:30,1,Asleep
01:48:30,1,Asleep
01:49:30,1,Asleep
01:50:30,1,Asleep
01:51:30,1,Asleep
01:52:30,1,Asleep
01:53:30,1,Asleep
01:54:30,1,Asleep
01:55:30,1,Asleep
01:56:30,1,Asleep
01:57:30,1,Asleep
01:58:30,1,Asleep
01:59:30,1,Asleep
02:00:30,1,Asleep
02:01:30,1,Asleep
02:02:30,1,Asleep
02:03:30,1,Asleep
02:04:30,1,Asleep
02:05:30,1,Asleep
02:06:30,1,Asleep
02:07:30,1,Asleep
02:08:30,1,Asleep
02:09:30,1,Asleep
02:10:30,1,Asleep
02:11:30,1,Asleep
02:12:30,1,Asleep
02:13:30,1,Asleep
02:14:30,1,Asleep
02:15:30,1,Asleep
02:16:30,1,Asleep
02:17:30,2,Awake
02:18:30,1,Asleep
02:19:30,1,Asleep
02:20:30,1,Asleep
02:21:30,1,Asleep
02:22:30,1,Asleep
02:23:30,1,Asleep
02:24:30,1,Asleep
02:25:30,1,Asleep
02:26:30,2,Awake
02:27:30,1,Asleep
02:28:30,2,Awake
02:29:30,2,Awake
02:30:30,2,Awake
02:31:30,1,Asleep
02:32:30,1,Asleep
02:33:30,1,Asleep
02:34:30,1,Asleep
02:35:30,1,Asleep
02:36:30,1,Asleep
02:37:30,1,Asleep
02:38:30,1,Asleep
02:39:30,1,Asleep
02:40:30,1,Asleep
02:41:30,1,Asleep
02:42:30,1,Asleep
02:43:30,1,Asleep
02:44:30,1,Asleep
02:45:30,1,Asleep
02:46:30,1,Asleep
02:47:30,1,Asleep
02:48:30,1,Asleep
02:49:30,1,Asleep
02:50:30,1,Asleep
02:51:30,1,Asleep
02:52:30,1,Asleep
02:53:30,1,Asleep
02:54:30,1,Asleep
02:55:30,1,Asleep
02:56:30,1,Asleep
02:57:30,1,Asleep
02:58:30,1,Asleep
02:59:30,1,Asleep
03:00:30,1,Asleep
03:01:30,1,Asleep
03:02:30,1,Asleep
03:03:30,1,Asleep
03:04:30,1,Asleep
03:05:30,1,Asleep
03:06:30,1,Asleep
03:07:30,1,Asleep
03:08:30,1,Asleep
03:09:30,2,Awake
