Time,State,Interpreted
07:08:30,1,Asleep
07:09:30,1,Asleep
07:10:30,1,Asleep
07:11:30,1,Asleep
07:12:30,1,Asleep
07:13:30,1,Asleep
07:14:30,1,Asleep
07:15:30,2,Awake
07:16:30,2,Awake
07:17:30,1,Asleep
07:18:30,1,Asleep
07:19:30,1,Asleep
07:20:30,1,Asleep
07:21:30,1,Asleep
07:22:30,1,Asleep
07:23:30,1,Asleep
07:24:30,1,Asleep
07:25:30,1,Asleep
07:26:30,1,Asleep
07:27:30,1,Asleep
07:28:30,1,Asleep
07:29:30,1,Asleep
07:30:30,1,Asleep
07:31:30,1,Asleep
07:32:30,2,Awake
07:33:30,1,Asleep
07:34:30,1,Asleep
07:35:30,1,Asleep
07:36:30,1,Asleep
07:37:30,1,Asleep
07:38:30,1,Asleep
07:39:30,1,Asleep
07:40:30,1,Asleep
07:41:30,1,Asleep
07:42:30,1,Asleep
07:43:30,1,Asleep
07:44:30,1,Asleep
07:45:30,1,Asleep
07:46:30,1,Asleep
07:47:30,1,Asleep
07:48:30,1,Asleep
07:49:30,1,Asleep
07:50:30,1,Asleep
07:51:30,1,Asleep
07:52:30,1,Asleep
07:53:30,1,Asleep
07:54:30,1,Asleep
07:55:30,1,Asleep
07:56:30,1,Asleep
07:57:30,1,Asleep
07:58:30,1,Asleep
07:59:30,2,Awake
08:00:30,2,Awake
08:01:30,1,Asleep
08:02:30,1,Asleep
08:03:30,2,Awake
08:04:30,1,Asleep
08:05:30,1,Asleep
08:06:30,1,Asleep
08:07:30,1,Asleep
08:08:30,1,Asleep
08:09:30,1,Asleep
08:10:30,1,Asleep
08:11:30,2,Awake
08:12:30,1,Asleep
08:13:30,1,Asleep
08:14:30,1,Asleep
08:15:30,1,Asleep
08:16:30,1,Asleep
08:17:30,1,Asleep
08:18:30,1,Asleep
08:19:30,1,Asleep
08:20:30,1,Asleep
08:21:30,2,Awake
08:22:30,1,Asleep
08:23:30,1,Asleep
08:24:30,1,Asleep
08:25:30,1,Asleep
08:26:30,1,Asleep
08:27:30,1,Asleep
08:28:30,1,Asleep
08:29:30,1,Asleep
08:30:30,1,Asleep
08:31:30,1,Asleep
08:32:30,1,Asleep
08:33:30,1,Asleep
08:34:30,1,Asleep
08:35:30,1,Asleep
08:36:30,1,Asleep
08:37:30,1,Asleep
08:38:30,1,Asleep
08:39:30,1,Asleep
08:40:30,1,Asleep
08:41:30,1,Asleep
08:42:30,1,Asleep
08:43:30,1,Asleep
08:44:30,1,Asleep
08:45:30,1,Asleep
08:46:30,1,Asleep
08:47:30,1,Asleep
08:48:30,1,Asleep
08:49:30,1,Asleep
08:50:30,1,Asleep
08:51:30,1,Asleep
