Time,State,Interpreted
09:03:00,3,Very Awake
09:04:00,2,Awake
09:05:00,2,Awake
09:06:00,1,Asleep
09:07:00,1,Asleep
09:08:00,1,Asleep
09:09:00,1,Asleep
09:10:00,1,Asleep
09:11:00,1,Asleep
09:12:00,1,Asleep
09:13:00,1,Asleep
09:14:00,1,Asleep
09:15:00,1,Asleep
09:16:00,1,Asleep
09:17:00,1,Asleep
09:18:00,1,Asleep
09:19:00,1,Asleep
09:20:00,1,Asleep
09:21:00,1,Asleep
09:22:00,1,Asleep
09:23:00,1,Asleep
09:24:00,1,Asleep
09:25:00,1,Asleep
09:26:00,1,Asleep
09:27:00,1,Asleep
09:28:00,1,Asleep
09:29:00,1,Asleep
09:30:00,1,Asleep
09:31:00,1,Asleep
09:32:00,1,Asleep
09:33:00,1,Asleep
09:34:00,1,Asleep
09:35:00,1,Asleep
09:36:00,1,Asleep
09:37:00,1,Asleep
09:38:00,1,Asleep
09:39:00,1,Asleep
09:40:00,1,Asleep
09:41:00,1,Asleep
09:42:00,1,Asleep
09:43:00,1,Asleep
09:44:00,1,Asleep
09:45:00,1,Asleep
09:46:00,1,Asleep
09:47:00,1,Asleep
09:48:00,1,Asleep
09:49:00,1,Asleep
09:50:00,1,Asleep
09:51:00,1,Asleep
09:52:00,1,Asleep
09:53:00,1,Asleep
09:54:00,1,Asleep
09:55:00,1,Asleep
09:56:00,1,Asleep
09:57:00,1,Asleep
09:58:00,1,Asleep
09:59:00,1,Asleep
10:00:00,1,Asleep
10:01:00,1,Asleep
10:02:00,1,Asleep
10:03:00,1,Asleep
10:04:00,2,Awake
10:05:00,1,Asleep
10:06:00,1,Asleep
10:07:00,1,Asleep
10:08:00,1,Asleep
10:09:00,1,Asleep
10:10:00,1,Asleep
10:11:00,1,Asleep
10:12:00,1,Asleep
10:13:00,1,Asleep
10:14:00,1,Asleep
10:15:00,1,Asleep
10:16:00,1,Asleep
10:17:00,1,Asleep
10:18:00,1,Asleep
10:19:00,1,Asleep
10:20:00,2,Awake
10:21:00,2,Awake
10:22:00,2,Awake
10:23:00,1,Asleep
10:24:00,1,Asleep
10:25:00,1,Asleep
10:26:00,1,Asleep
10:27:00,1,Asleep
10:28:00,1,Asleep
10:29:00,1,Asleep
10:30:00,1,Asleep
10:31:00,1,Asleep
10:32:00,1,Asleep
10:33:00,1,Asleep
10:34:00,1,Asleep
10:35:00,1,Asleep
10:36:00,1,Asleep
10:37:00,1,Asleep
10:38:00,1,Asleep
10:39:00,1,Asleep
10:40:00,1,Asleep
10:41:00,1,Asleep
10:42:00,1,Asleep
10:43:00,1,Asleep
10:44:00,1,Asleep
10:45:00,1,Asleep
10:46:00,1,Asleep
10:47:00,1,Asleep
10:48:00,2,Awake
10:49:00,1,Asleep
10:50:00,1,Asleep
