Time,State,Interpreted
16:42:00,1,Asleep
16:43:00,1,Asleep
16:44:00,2,Awake
16:45:00,2,Awake
16:46:00,2,Awake
16:47:00,2,Awake
16:48:00,1,Asleep
16:49:00,1,Asleep
16:50:00,1,Asleep
16:51:00,1,Asleep
16:52:00,1,Asleep
16:53:00,1,Asleep
16:54:00,1,Asleep
16:55:00,1,Asleep
16:56:00,1,Asleep
16:57:00,1,Asleep
16:58:00,1,Asleep
16:59:00,1,Asleep
17:00:00,1,Asleep
17:01:00,1,Asleep
17:02:00,1,Asleep
17:03:00,1,Asleep
17:04:00,1,Asleep
17:05:00,1,Asleep
17:06:00,1,Asleep
17:07:00,1,Asleep
17:08:00,1,Asleep
17:09:00,1,Asleep
17:10:00,1,Asleep
17:11:00,1,Asleep
17:12:00,1,Asleep
17:13:00,1,Asleep
17:14:00,1,Asleep
17:15:00,1,Asleep
17:16:00,1,Asleep
17:17:00,1,Asleep
17:18:00,1,Asleep
17:19:00,1,Asleep
17:20:00,1,Asleep
17:21:00,1,Asleep
17:22:00,1,Asleep
17:23:00,1,Asleep
17:24:00,1,Asleep
17:25:00,1,Asleep
17:26:00,1,Asleep
17:27:00,1,Asleep
17:28:00,1,Asleep
17:29:00,1,Asleep
17:30:00,1,Asleep
17:31:00,1,Asleep
17:32:00,1,Asleep
17:33:00,1,Asleep
17:34:00,1,Asleep
17:35:00,1,Asleep
17:36:00,1,Asleep
17:37:00,1,Asleep
17:38:00,1,Asleep
17:39:00,1,Asleep
17:40:00,1,Asleep
17:41:00,1,Asleep
17:42:00,1,Asleep
17:43:00,1,Asleep
17:44:00,1,Asleep
17:45:00,1,Asleep
17:46:00,1,Asleep
17:47:00,1,Asleep
17:48:00,1,Asleep
17:49:00,1,Asleep
17:50:00,1,Asleep
17:51:00,1,Asleep
17:52:00,1,Asleep
17:53:00,1,Asleep
17:54:00,1,Asleep
17:55:00,1,Asleep
17:56:00,1,Asleep
17:57:00,1,Asleep
17:58:00,1,Asleep
17:59:00,1,Asleep
18:00:00,1,Asleep
18:01:00,1,Asleep
18:02:00,1,Asleep
18:03:00,1,Asleep
18:04:00,1,Asleep
18:05:00,1,Asleep
18:06:00,1,Asleep
18:07:00,1,Asleep
18:08:00,1,Asleep
18:09:00,2,Awake
18:10:00,2,Awake
18:11:00,2,Awake
18:12:00,2,Awake
18:13:00,1,Asleep
18:14:00,1,Asleep
