Time,State,Interpreted
12:25:00,1,Asleep
12:26:00,1,Asleep
12:27:00,1,Asleep
12:28:00,1,Asleep
12:29:00,1,Asleep
12:30:00,1,Asleep
12:31:00,1,Asleep
12:32:00,1,Asleep
12:33:00,1,Asleep
12:34:00,1,Asleep
12:35:00,1,Asleep
12:36:00,1,Asleep
12:37:00,1,Asleep
12:38:00,1,Asleep
12:39:00,1,Asleep
12:40:00,1,Asleep
12:41:00,2,Awake
12:42:00,1,Asleep
12:43:00,1,Asleep
12:44:00,1,Asleep
12:45:00,1,Asleep
12:46:00,1,Asleep
12:47:00,1,Asleep
12:48:00,1,Asleep
12:49:00,1,Asleep
12:50:00,1,Asleep
12:51:00,1,Asleep
12:52:00,1,Asleep
12:53:00,1,Asleep
12:54:00,1,Asleep
12:55:00,1,Asleep
12:56:00,1,Asleep
12:57:00,2,Awake
12:58:00,2,Awake
12:59:00,2,Awake
13:00:00,1,Asleep
13:01:00,2,Awake
13:02:00,1,Asleep
13:03:00,1,Asleep
13:04:00,1,Asleep
13:05:00,1,Asleep
13:06:00,1,Asleep
13:07:00,1,Asleep
13:08:00,1,Asleep
13:09:00,1,Asleep
13:10:00,1,Asleep
13:11:00,1,Asleep
13:12:00,1,Asleep
13:13:00,1,Asleep
13:14:00,1,Asleep
13:15:00,1,Asleep
13:16:00,1,Asleep
13:17:00,1,Asleep
13:18:00,2,Awake
13:19:00,2,Awake
13:20:00,2,Awake
13:21:00,1,Asleep
13:22:00,2,Awake
13:23:00,1,Asleep
13:24:00,2,Awake
13:25:00,1,Asleep
13:26:00,2,Awake
13:27:00,1,Asleep
13:28:00,1,Asleep
