Time,State,Interpreted
20:16:00,2,Awake
20:17:00,2,Awake
20:18:00,2,Awake
20:19:00,2,Awake
20:20:00,2,Awake
20:21:00,2,Awake
20:22:00,2,Awake
20:23:00,2,Awake
20:24:00,1,Asleep
20:25:00,1,Asleep
20:26:00,1,Asleep
20:27:00,1,Asleep
20:28:00,1,Asleep
20:29:00,1,Asleep
20:30:00,1,Asleep
20:31:00,1,Asleep
20:32:00,1,Asleep
20:33:00,1,Asleep
20:34:00,1,Asleep
20:35:00,1,Asleep
20:36:00,1,Asleep
20:37:00,1,Asleep
20:38:00,2,Awake
20:39:00,2,Awake
20:40:00,2,Awake
20:41:00,1,Asleep
20:42:00,1,Asleep
20:43:00,2,Awake
20:44:00,2,Awake
20:45:00,1,Asleep
20:46:00,1,Asleep
20:47:00,1,Asleep
20:48:00,1,Asleep
20:49:00,1,Asleep
20:50:00,1,Asleep
20:51:00,1,Asleep
20:52:00,1,Asleep
20:53:00,1,Asleep
20:54:00,2,Awake
20:55:00,3,Very Awake
20:56:00,1,Asleep
20:57:00,1,Asleep
20:58:00,1,Asleep
20:59:00,1,Asleep
21:00:00,1,Asleep
21:01:00,1,Asleep
21:02:00,1,Asleep
21:03:00,1,Asleep
21:04:00,1,Asleep
21:05:00,1,Asleep
21:06:00,1,Asleep
21:07:00,1,Asleep
21:08:00,1,Asleep
21:09:00,1,Asleep
21:10:00,1,Asleep
21:11:00,1,Asleep
21:12:00,1,Asleep
21:13:00,1,Asleep
21:14:00,1,Asleep
21:15:00,1,Asleep
21:16:00,1,Asleep
21:17:00,1,Asleep
21:18:00,1,Asleep
21:19:00,1,Asleep
21:20:00,2,Awake
21:21:00,2,Awake
21:22:00,2,Awake
21:23:00,1,Asleep
21:24:00,1,Asleep
