Time,State,Interpreted
19:56:30,1,Asleep
19:57:30,1,Asleep
19:58:30,1,Asleep
19:59:30,1,Asleep
20:00:30,1,Asleep
20:01:30,1,Asleep
20:02:30,1,Asleep
20:03:30,1,Asleep
20:04:30,1,Asleep
20:05:30,1,Asleep
20:06:30,1,Asleep
20:07:30,1,Asleep
20:08:30,1,Asleep
20:09:30,1,Asleep
20:10:30,1,Asleep
20:11:30,1,Asleep
20:12:30,1,Asleep
20:13:30,1,Asleep
20:14:30,1,Asleep
20:15:30,1,Asleep
20:16:30,1,Asleep
20:17:30,1,Asleep
20:18:30,1,Asleep
20:19:30,1,Asleep
20:20:30,1,Asleep
20:21:30,1,Asleep
20:22:30,1,Asleep
20:23:30,1,Asleep
20:24:30,1,Asleep
20:25:30,1,Asleep
20:26:30,1,Asleep
20:27:30,1,Asleep
20:28:30,1,Asleep
20:29:30,1,Asleep
20:30:30,1,Asleep
20:31:30,1,Asleep
20:32:30,1,Asleep
20:33:30,1,Asleep
20:34:30,1,Asleep
20:35:30,1,Asleep
20:36:30,1,Asleep
20:37:30,1,Asleep
20:38:30,1,Asleep
20:39:30,1,Asleep
20:40:30,1,Asleep
20:41:30,1,Asleep
20:42:30,1,Asleep
20:43:30,1,Asleep
20:44:30,1,Asleep
20:45:30,1,Asleep
20:46:30,1,Asleep
20:47:30,1,Asleep
20:48:30,1,Asleep
20:49:30,1,Asleep
20:50:30,1,Asleep
20:51:30,1,Asleep
20:52:30,1,Asleep
20:53:30,1,Asleep
20:54:30,1,Asleep
20:55:30,1,Asleep
20:56:30,1,Asleep
20:57:30,1,Asleep
20:58:30,1,Asleep
20:59:30,1,Asleep
21:00:30,1,Asleep
21:01:30,1,Asleep
21:02:30,1,Asleep
21:03:30,1,Asleep
21:04:30,1,Asleep
21:05:30,1,Asleep
21:06:30,1,Asleep
21:07:30,1,Asleep
21:08:30,1,Asleep
21:09:30,1,Asleep
21:10:30,1,Asleep
21:11:30,1,Asleep
21:12:30,1,Asleep
21:13:30,2,Awake
21:14:30,2,Awake
21:15:30,2,Awake
21:16:30,2,Awake
21:17:30,2,Awake
21:18:30,2,Awake
21:19:30,2,Awake
21:20:30,2,Awake
21:21:30,2,Awake
21:22:30,1,Asleep
21:23:30,1,Asleep
21:24:30,1,Asleep
21:25:30,1,Asleep
21:26:30,1,Asleep
21:27:30,1,Asleep
21:28:30,1,Asleep
21:29:30,1,Asleep
21:30:30,1,Asleep
21:31:30,1,Asleep
21:32:30,1,Asleep
21:33:30,1,Asleep
21:34:30,1,Asleep
21:35:30,1,Asleep
21:36:30,1,Asleep
21:37:30,1,Asleep
21:38:30,1,Asleep
21:39:30,1,Asleep
21:40:30,1,Asleep
21:41:30,1,Asleep
21:42:30,1,Asleep
21:43:30,1,Asleep
21:44:30,1,Asleep
21:45:30,1,Asleep
21:46:30,1,Asleep
