Time,Step
05:58:00,0
05:59:00,0
06:00:00,0
06:01:00,0
06:02:00,0
06:03:00,0
06:04:00,0
06:05:00,0
06:06:00,0
06:07:00,0
06:08:00,0
06:09:00,0
06:10:00,0
06:11:00,0
06:12:00,5
06:13:00,7
06:14:00,0
06:15:00,0
06:16:00,0
06:17:00,0
06:18:00,0
06:19:00,0
06:20:00,30
06:21:00,0
06:22:00,0
06:23:00,0
06:24:00,0
06:25:00,0
06:26:00,0
06:27:00,0
06:28:00,0
06:29:00,20
06:30:00,58
06:31:00,52
06:32:00,56
06:33:00,22
06:34:00,8
06:35:00,97
06:36:00,21
06:37:00,0
06:38:00,0
06:39:00,0
06:40:00,21
06:41:00,44
06:42:00,0
06:43:00,0
06:44:00,0
06:45:00,0
06:46:00,0
06:47:00,0
06:48:00,0
06:49:00,0
06:50:00,0
06:51:00,12
06:52:00,25
06:53:00,0
06:54:00,10
06:55:00,0
06:56:00,18
06:57:00,15
06:58:00,0
06:59:00,7
07:00:00,6
07:01:00,29
07:02:00,60
07:03:00,11
07:04:00,7
07:05:00,21
07:06:00,20
07:07:00,21
07:08:00,12
07:09:00,0
07:10:00,0
07:11:00,0
07:12:00,0
07:13:00,15
07:14:00,0
07:15:00,8
07:16:00,10
07:17:00,4
07:18:00,80
07:19:00,45
07:20:00,0
07:21:00,28
07:22:00,1
07:23:00,46
07:24:00,22
07:25:00,16
07:26:00,59
07:27:00,69
07:28:00,63
07:29:00,85
07:30:00,97
07:31:00,36
07:32:00,67
07:33:00,58
07:34:00,101
07:35:00,118
07:36:00,109
07:37:00,77
07:38:00,72
07:39:00,61
07:40:00,65
07:41:00,17
07:42:00,82
07:43:00,63
07:44:00,61
07:45:00,21
07:46:00,24
07:47:00,4
07:48:00,48
07:49:00,76
07:50:00,53
07:51:00,59
07:52:00,21
07:53:00,0
07:54:00,11
07:55:00,36
07:56:00,63
07:57:00,17
07:58:00,0
07:59:00,54
08:00:00,67
08:01:00,54
08:02:00,41
08:03:00,69
08:04:00,21
08:05:00,29
08:06:00,0
08:07:00,18
08:08:00,10
08:09:00,75
08:10:00,87
08:11:00,79
08:12:00,54
08:13:00,0
08:14:00,15
08:15:00,7
08:16:00,0
08:17:00,0
08:18:00,22
08:19:00,28
08:20:00,63
08:21:00,16
08:22:00,12
08:23:00,61
08:24:00,21
08:25:00,35
08:26:00,24
08:27:00,54
08:28:00,67
08:29:00,65
08:30:00,26
08:31:00,28
08:32:00,8
08:33:00,8
08:34:00,13
08:35:00,0
08:36:00,6
08:37:00,16
08:38:00,0
08:39:00,17
08:40:00,0
08:41:00,0
08:42:00,0
08:43:00,0
08:44:00,42
08:45:00,66
08:46:00,0
08:47:00,0
08:48:00,0
08:49:00,0
08:50:00,10
08:51:00,58
08:52:00,33
08:53:00,0
08:54:00,16
08:55:00,16
08:56:00,17
08:57:00,19
08:58:00,42
08:59:00,49
09:00:00,30
09:01:00,34
09:02:00,60
09:03:00,56
09:04:00,37
09:05:00,40
09:06:00,22
09:07:00,62
09:08:00,51
09:09:00,88
09:10:00,103
09:11:00,84
09:12:00,85
09:13:00,19
09:14:00,74
09:15:00,57
09:16:00,34
09:17:00,75
09:18:00,49
09:19:00,47
09:20:00,48
09:21:00,57
09:22:00,78
09:23:00,96
09:24:00,83
09:25:00,26
09:26:00,8
09:27:00,0
09:28:00,0
09:29:00,0
09:30:00,0
09:31:00,13
09:32:00,0
09:33:00,4
09:34:00,0
09:35:00,13
09:36:00,5
09:37:00,0
09:38:00,0
09:39:00,6
09:40:00,0
09:41:00,18
09:42:00,7
09:43:00,0
09:44:00,0
09:45:00,0
09:46:00,0
09:47:00,7
09:48:00,0
09:49:00,0
09:50:00,9
09:51:00,0
09:52:00,0
09:53:00,0
09:54:00,0
09:55:00,0
09:56:00,0
09:57:00,6
09:58:00,0
09:59:00,0
10:00:00,0
10:01:00,0
10:02:00,0
10:03:00,0
10:04:00,0
10:05:00,0
10:06:00,0
10:07:00,0
10:08:00,0
10:09:00,0
10:10:00,24
10:11:00,7
10:12:00,7
10:13:00,0
10:14:00,69
10:15:00,42
10:16:00,72
10:17:00,17
10:18:00,1
10:19:00,0
10:20:00,0
10:21:00,10
10:22:00,0
10:23:00,14
10:24:00,78
10:25:00,25
10:26:00,34
10:27:00,51
10:28:00,34
10:29:00,49
10:30:00,17
10:31:00,45
10:32:00,26
10:33:00,49
10:34:00,86
10:35:00,62
10:36:00,20
10:37:00,28
10:38:00,20
10:39:00,72
10:40:00,99
10:41:00,54
10:42:00,76
10:43:00,56
10:44:00,45
10:45:00,22
10:46:00,19
10:47:00,46
10:48:00,21
10:49:00,50
10:50:00,33
10:51:00,51
10:52:00,76
10:53:00,71
10:54:00,57
10:55:00,71
10:56:00,59
10:57:00,97
10:58:00,27
10:59:00,13
11:00:00,0
11:01:00,51
11:02:00,21
11:03:00,55
11:04:00,80
11:05:00,28
11:06:00,76
11:07:00,26
11:08:00,0
11:09:00,0
11:10:00,0
11:11:00,5
11:12:00,0
11:13:00,12
11:14:00,0
11:15:00,10
11:16:00,9
11:17:00,13
11:18:00,7
11:19:00,0
11:20:00,0
11:21:00,0
11:22:00,0
11:23:00,0
11:24:00,0
11:25:00,0
11:26:00,0
11:27:00,0
11:28:00,0
11:29:00,0
11:30:00,0
11:31:00,0
11:32:00,58
11:33:00,0
11:34:00,66
11:35:00,0
11:36:00,0
11:37:00,0
11:38:00,0
11:39:00,12
11:40:00,102
11:41:00,62
11:42:00,56
11:43:00,44
11:44:00,88
11:45:00,115
11:46:00,96
11:47:00,86
11:48:00,25
11:49:00,7
11:50:00,12
11:51:00,13
11:52:00,38
11:53:00,19
11:54:00,4
11:55:00,11
11:56:00,28
11:57:00,0
11:58:00,18
11:59:00,12
12:00:00,23
12:01:00,0
12:02:00,27
12:03:00,43
12:04:00,40
12:05:00,62
12:06:00,66
12:07:00,17
12:08:00,0
12:09:00,6
12:10:00,29
12:11:00,9
12:12:00,0
12:13:00,14
12:14:00,0
12:15:00,0
12:16:00,0
12:17:00,0
12:18:00,7
12:19:00,34
12:20:00,9
12:21:00,33
12:22:00,62
12:23:00,87
12:24:00,68
12:25:00,76
12:26:00,18
12:27:00,14
12:28:00,22
12:29:00,37
12:30:00,84
12:31:00,16
12:32:00,24
12:33:00,44
12:34:00,18
12:35:00,5
12:36:00,32
12:37:00,33
12:38:00,0
12:39:00,14
12:40:00,6
12:41:00,32
12:42:00,0
12:43:00,0
12:44:00,0
12:45:00,0
12:46:00,7
12:47:00,0
12:48:00,0
12:49:00,12
12:50:00,0
12:51:00,22
12:52:00,41
12:53:00,62
12:54:00,15
12:55:00,27
12:56:00,7
12:57:00,4
12:58:00,12
12:59:00,8
13:00:00,12
13:01:00,0
13:02:00,19
13:03:00,19
13:04:00,22
13:05:00,10
13:06:00,29
13:07:00,7
13:08:00,27
13:09:00,8
13:10:00,14
13:11:00,63
13:12:00,7
13:13:00,0
13:14:00,23
13:15:00,2
13:16:00,0
13:17:00,12
13:18:00,0
13:19:00,0
13:20:00,34
13:21:00,68
13:22:00,43
13:23:00,20
13:24:00,10
13:25:00,0
13:26:00,6
13:27:00,21
13:28:00,0
13:29:00,17
13:30:00,4
13:31:00,15
13:32:00,10
13:33:00,0
13:34:00,28
13:35:00,31
13:36:00,6
13:37:00,17
13:38:00,6
13:39:00,0
13:40:00,0
13:41:00,0
13:42:00,0
13:43:00,0
13:44:00,0
13:45:00,0
13:46:00,0
13:47:00,51
13:48:00,91
13:49:00,106
13:50:00,88
13:51:00,88
13:52:00,53
13:53:00,0
13:54:00,32
13:55:00,0
13:56:00,9
13:57:00,0
13:58:00,0
13:59:00,0
14:00:00,22
14:01:00,0
14:02:00,0
14:03:00,0
14:04:00,52
14:05:00,27
14:06:00,48
14:07:00,19
14:08:00,0
14:09:00,43
14:10:00,0
14:11:00,25
14:12:00,11
14:13:00,36
14:14:00,41
14:15:00,30
14:16:00,14
14:17:00,30
14:18:00,8
14:19:00,0
14:20:00,0
14:21:00,15
14:22:00,0
14:23:00,0
14:24:00,16
14:25:00,10
14:26:00,15
14:27:00,12
14:28:00,0
14:29:00,10
14:30:00,11
14:31:00,0
14:32:00,0
14:33:00,7
14:34:00,18
14:35:00,32
14:36:00,0
14:37:00,11
14:38:00,22
14:39:00,17
14:40:00,30
14:41:00,23
14:42:00,14
14:43:00,8
14:44:00,0
14:45:00,9
14:46:00,0
14:47:00,0
14:48:00,0
14:49:00,0
14:50:00,0
14:51:00,0
14:52:00,0
14:53:00,15
14:54:00,0
14:55:00,0
14:56:00,0
14:57:00,9
14:58:00,0
14:59:00,0
15:00:00,0
15:01:00,0
15:02:00,0
15:03:00,0
15:04:00,0
15:05:00,0
15:06:00,0
15:07:00,0
15:08:00,0
15:09:00,0
15:10:00,0
15:11:00,0
15:12:00,0
15:13:00,0
15:14:00,0
15:15:00,0
15:16:00,0
15:17:00,0
15:18:00,0
15:19:00,0
15:20:00,0
15:21:00,0
15:22:00,0
15:23:00,0
15:24:00,0
15:25:00,7
15:26:00,16
15:27:00,0
15:28:00,0
15:29:00,0
15:30:00,0
15:31:00,0
15:32:00,0
15:33:00,0
15:34:00,0
15:35:00,0
15:36:00,0
15:37:00,0
15:38:00,0
15:39:00,0
15:40:00,0
15:41:00,0
15:42:00,0
15:43:00,0
15:44:00,0
15:45:00,0
15:46:00,0
15:47:00,0
15:48:00,0
15:49:00,0
15:50:00,0
15:51:00,0
15:52:00,17
15:53:00,22
15:54:00,21
15:55:00,16
15:56:00,61
15:57:00,75
15:58:00,84
15:59:00,65
16:00:00,61
16:01:00,82
16:02:00,22
16:03:00,27
16:04:00,43
16:05:00,48
16:06:00,28
16:07:00,50
16:08:00,67
16:09:00,38
16:10:00,21
16:11:00,8
16:12:00,11
16:13:00,21
16:14:00,21
16:15:00,0
16:16:00,12
16:17:00,22
16:18:00,20
16:19:00,0
16:20:00,10
16:21:00,11
16:22:00,0
16:23:00,0
16:24:00,7
16:25:00,0
16:26:00,0
16:27:00,9
16:28:00,11
16:29:00,30
16:30:00,0
16:31:00,7
16:32:00,0
16:33:00,10
16:34:00,13
16:35:00,31
16:36:00,0
16:37:00,0
16:38:00,0
16:39:00,0
16:40:00,0
16:41:00,0
16:42:00,20
16:43:00,0
16:44:00,0
16:45:00,0
16:46:00,0
16:47:00,0
16:48:00,7
16:49:00,0
16:50:00,0
16:51:00,0
16:52:00,0
16:53:00,0
16:54:00,0
16:55:00,0
16:56:00,26
16:57:00,0
16:58:00,0
16:59:00,0
17:00:00,26
17:01:00,0
17:02:00,0
17:03:00,0
17:04:00,0
17:05:00,0
17:06:00,0
17:07:00,0
17:08:00,0
17:09:00,0
17:10:00,9
17:11:00,0
17:12:00,0
17:13:00,0
17:14:00,0
17:15:00,0
17:16:00,0
17:17:00,0
17:18:00,0
17:19:00,0
17:20:00,0
17:21:00,0
17:22:00,0
17:23:00,0
17:24:00,18
17:25:00,33
17:26:00,0
17:27:00,17
17:28:00,21
17:29:00,0
17:30:00,0
17:31:00,0
17:32:00,0
17:33:00,0
17:34:00,0
17:35:00,0
17:36:00,0
17:37:00,0
17:38:00,0
17:39:00,10
17:40:00,47
17:41:00,87
17:42:00,67
17:43:00,49
17:44:00,101
17:45:00,78
17:46:00,70
17:47:00,7
17:48:00,0
17:49:00,0
17:50:00,0
17:51:00,12
17:52:00,0
17:53:00,10
17:54:00,18
17:55:00,5
17:56:00,10
17:57:00,8
17:58:00,0
17:59:00,16
18:00:00,8
18:01:00,0
18:02:00,0
18:03:00,20
18:04:00,43
18:05:00,14
18:06:00,21
18:07:00,22
18:08:00,22
18:09:00,4
18:10:00,17
18:11:00,14
18:12:00,17
18:13:00,12
18:14:00,5
18:15:00,4
18:16:00,0
18:17:00,0
18:18:00,0
18:19:00,6
18:20:00,15
18:21:00,0
18:22:00,10
18:23:00,8
18:24:00,0
18:25:00,0
18:26:00,0
18:27:00,0
18:28:00,0
18:29:00,0
18:30:00,0
18:31:00,0
18:32:00,0
18:33:00,30
18:34:00,22
18:35:00,6
18:36:00,0
18:37:00,0
18:38:00,15
18:39:00,17
18:40:00,12
18:41:00,12
18:42:00,11
18:43:00,8
18:44:00,25
18:45:00,34
18:46:00,0
18:47:00,25
18:48:00,0
18:49:00,32
18:50:00,7
18:51:00,19
18:52:00,16
18:53:00,6
18:54:00,9
18:55:00,17
18:56:00,0
18:57:00,10
18:58:00,0
18:59:00,10
19:00:00,0
19:01:00,0
19:02:00,0
19:03:00,5
19:04:00,0
19:05:00,0
19:06:00,0
19:07:00,0
19:08:00,0
19:09:00,0
19:10:00,0
19:11:00,0
19:12:00,0
19:13:00,6
19:14:00,0
19:15:00,0
19:16:00,0
19:17:00,0
19:18:00,0
19:19:00,0
19:20:00,0
19:21:00,0
19:22:00,0
19:23:00,0
19:24:00,0
19:25:00,0
19:26:00,0
19:27:00,0
19:28:00,0
19:29:00,0
19:30:00,0
19:31:00,0
19:32:00,18
19:33:00,30
19:34:00,13
19:35:00,30
19:36:00,47
19:37:00,0
19:38:00,0
19:39:00,0
19:40:00,0
19:41:00,0
19:42:00,0
19:43:00,0
19:44:00,0
19:45:00,10
19:46:00,0
19:47:00,0
19:48:00,0
19:49:00,0
19:50:00,0
19:51:00,9
19:52:00,32
19:53:00,0
19:54:00,0
19:55:00,0
19:56:00,0
19:57:00,0
19:58:00,0
19:59:00,30
20:00:00,0
20:01:00,0
20:02:00,0
20:03:00,0
20:04:00,14
20:05:00,0
20:06:00,0
20:07:00,0
20:08:00,0
20:09:00,0
20:10:00,0
20:11:00,0
20:12:00,4
20:13:00,0
20:14:00,0
20:15:00,0
20:16:00,8
20:17:00,0
20:18:00,0
20:19:00,0
20:20:00,0
20:21:00,0
20:22:00,0
20:23:00,0
20:24:00,0
20:25:00,0
20:26:00,12
20:27:00,4
20:28:00,0
20:29:00,0
20:30:00,17
20:31:00,0
20:32:00,6
20:33:00,0
20:34:00,0
20:35:00,0
20:36:00,0
20:37:00,0
20:38:00,0
20:39:00,0
20:40:00,0
20:41:00,0
20:42:00,0
20:43:00,0
20:44:00,0
20:45:00,0
20:46:00,15
20:47:00,0
20:48:00,0
20:49:00,0
20:50:00,0
20:51:00,0
20:52:00,0
20:53:00,0
20:54:00,0
20:55:00,0
20:56:00,0
20:57:00,0
20:58:00,4
20:59:00,0
21:00:00,0
21:01:00,0
21:02:00,0
21:03:00,0
21:04:00,0
21:05:00,0
21:06:00,0
21:07:00,0
21:08:00,0
21:09:00,0
21:10:00,0
21:11:00,0
21:12:00,0
21:13:00,0
21:14:00,0
21:15:00,0
21:16:00,0
21:17:00,21
21:18:00,21
21:19:00,52
21:20:00,13
21:21:00,0
21:22:00,0
21:23:00,0
21:24:00,0
21:25:00,0
21:26:00,0
21:27:00,0
21:28:00,0
21:29:00,0
21:30:00,0
21:31:00,9
21:32:00,0
21:33:00,0
21:34:00,0
21:35:00,0
21:36:00,0
21:37:00,0
21:38:00,4
21:39:00,0
21:40:00,0
21:41:00,0
21:42:00,0
21:43:00,0
21:44:00,0
21:45:00,0
21:46:00,11
21:47:00,23
21:48:00,30
21:49:00,35
21:50:00,50
21:51:00,28
21:52:00,6
21:53:00,12
21:54:00,78
21:55:00,47
21:56:00,0
21:57:00,10
21:58:00,64
21:59:00,66
22:00:00,28
22:01:00,0
22:02:00,26
22:03:00,19
22:04:00,0
22:05:00,20
22:06:00,32
22:07:00,24
22:08:00,51
22:09:00,29
22:10:00,7
22:11:00,17
22:12:00,12
22:13:00,32
22:14:00,32
22:15:00,6
22:16:00,46
22:17:00,7
22:18:00,10
22:19:00,0
22:20:00,52
22:21:00,56
22:22:00,20
22:23:00,23
22:24:00,12
22:25:00,0
22:26:00,0
22:27:00,0
22:28:00,11
22:29:00,0
22:30:00,15
22:31:00,0
22:32:00,0
22:33:00,0
22:34:00,0
22:35:00,0
22:36:00,0
22:37:00,0
22:38:00,0
22:39:00,0
22:40:00,11
22:41:00,0
22:42:00,0
22:43:00,0
22:44:00,0
22:45:00,0
22:46:00,0
22:47:00,0
22:48:00,0
22:49:00,0
22:50:00,0
22:51:00,0
22:52:00,0
22:53:00,0
22:54:00,0
22:55:00,0
22:56:00,0
22:57:00,0
22:58:00,0
22:59:00,0
23:00:00,0
23:01:00,0
23:02:00,0
23:03:00,0
23:04:00,0
23:05:00,0
23:06:00,0
23:07:00,0
23:08:00,0
23:09:00,0
23:10:00,0
23:11:00,0
23:12:00,0
23:13:00,0
23:14:00,0
23:15:00,0
23:16:00,0
23:17:00,0
23:18:00,0
23:19:00,0
23:20:00,0
23:21:00,0
23:22:00,0
23:23:00,0
23:24:00,0
23:25:00,0
23:26:00,0
23:27:00,0
23:28:00,0
23:29:00,0
23:30:00,0
23:31:00,0
23:32:00,0
23:33:00,0
23:34:00,0
23:35:00,0
23:36:00,0
23:37:00,0
23:38:00,0
23:39:00,0
23:40:00,0
23:41:00,0
23:42:00,0
23:43:00,0
23:44:00,0
23:45:00,0
23:46:00,0
23:47:00,0
23:48:00,0
23:49:00,0
23:50:00,0
23:51:00,0
23:52:00,0
23:53:00,0
23:54:00,0
23:55:00,0
23:56:00,0
23:57:00,0
23:58:00,0
23:59:00,0
